id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1055440,0.0266,0.466,313573,0.833,0.0,7,0.0327,-4.215,1,0.304,88.785,4,0.661
252434,0.0124,0.412,229467,0.919,0.0601,5,0.424,-7.291,1,0.184,166.367,4,0.572
1376822,0.00135,0.203,210120,0.925,0.0,2,0.354,-3.404,0,0.0804,189.083,4,0.643
559262,6.22e-05,0.283,247733,0.977,7.34e-06,10,0.0977,-2.703,0,0.097,109.529,4,0.346
433268,0.000473,0.297,416747,0.877,2.74e-05,8,0.0687,-4.814,1,0.0444,115.712,4,0.0781
848778,0.000705,0.214,348387,0.931,3.09e-06,7,0.0797,-3.347,0,0.143,162.115,4,0.233
2130005,0.00194,0.378,293067,0.969,0.00063,10,0.494,-6.562,0,0.168,94.119,4,0.144
1075206,1.38e-05,0.272,237307,0.991,0.000854,5,0.187,-4.227,0,0.235,149.954,4,0.391
1289698,3.57e-05,0.499,283773,0.923,0.000218,8,0.118,-4.043,1,0.0595,85.011,4,0.777
1871883,0.412,0.344,178640,0.154,0.753,4,0.101,-15.293,0,0.032,138.911,4,0.0527
328134,0.644,0.561,267253,0.337,8.79e-05,8,0.67,-9.272,1,0.0284,109.373,4,0.273
231140,0.388,0.272,240400,0.281,2.29e-05,1,0.158,-7.634,1,0.0287,89.914,4,0.141
531783,2.23e-05,0.265,193533,0.957,0.0291,11,0.105,-3.415,1,0.0995,151.61,4,0.396
2243795,7.48e-05,0.492,209933,0.886,2.36e-05,5,0.292,-4.468,1,0.0338,128.978,4,0.36
1343558,0.0168,0.393,334067,0.802,0.0,5,0.193,-4.499,1,0.0367,140.101,4,0.338
1991520,6.28e-05,0.37,343600,0.981,0.00225,5,0.331,-3.296,1,0.0633,155.177,4,0.413
1364800,3.56e-05,0.378,234093,0.959,0.000138,6,0.102,-4.615,1,0.062,174.932,4,0.338
2261893,0.000429,0.487,352427,0.949,2.91e-05,2,0.231,-4.217,0,0.0798,110.02,4,0.406
191001,6.06e-05,0.451,194227,0.815,0.0,2,0.27,-5.55,0,0.0368,147.974,4,0.618
233446,0.655,0.701,209893,0.961,0.123,6,0.115,-3.073,0,0.387,88.952,4,0.841
101040,0.0273,0.532,231787,0.686,0.0,0,0.0903,-6.238,1,0.0254,131.962,4,0.304
58945,0.0208,0.506,190400,0.85,0.0,1,0.244,-4.039,1,0.0346,125.867,4,0.462
1275747,7.37e-05,0.37,134293,0.937,0.00817,1,0.0904,-3.939,0,0.0356,93.307,4,0.874
1347931,0.000165,0.5,127533,0.921,0.00118,6,0.0959,-5.261,1,0.0355,90.861,4,0.891
1369444,0.00199,0.455,221680,0.766,0.0,8,0.0955,-3.801,1,0.0322,163.861,4,0.444
1292835,0.000153,0.613,203960,0.969,0.00233,5,0.0223,-3.407,0,0.109,120.074,4,0.515
1536744,0.00153,0.58,175027,0.943,9.74e-05,1,0.224,-3.224,1,0.0572,130.085,4,0.381
1079448,2.38e-05,0.539,218827,0.913,0.0105,1,0.0597,-3.807,0,0.045,102.065,4,0.638
739092,0.023,0.633,210067,0.95,0.91,0,0.0745,-4.702,1,0.106,127.027,4,0.829
746861,0.00468,0.499,134200,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4,0.864
1037252,0.0799,0.498,203133,0.801,0.0,1,0.051,-5.919,1,0.254,92.126,4,0.55
561443,0.0021,0.423,310347,0.954,0.0,7,0.177,-3.157,0,0.047,144.553,4,0.5
1829100,0.00428,0.66,332627,0.567,0.0137,4,0.11,-6.318,0,0.0289,107.754,4,0.182
486971,0.000552,0.214,193613,0.947,0.00352,4,0.238,-5.053,1,0.0507,170.616,4,0.483
1888237,0.000386,0.47,175920,0.989,0.00161,7,0.157,-3.857,1,0.0632,106.479,4,0.446
699167,0.0031,0.222,317133,0.777,1.21e-06,8,0.971,-7.73,1,0.0389,173.826,4,0.312
710624,0.00016,0.418,205200,0.966,0.00569,7,0.222,-2.656,0,0.213,174.92,4,0.583
1748404,0.0111,0.367,243240,0.647,0.0,1,0.0713,-4.279,1,0.0315,153.046,3,0.146
749874,0.0029,0.609,252400,0.935,0.000359,6,0.188,-2.941,1,0.0479,95.957,4,0.498
22861,0.558,0.6,202080,0.492,0.0,11,0.244,-6.972,0,0.0284,116.016,4,0.287
1216930,0.0004,0.527,227107,0.763,4.52e-06,11,0.108,-5.303,0,0.0325,113.406,4,0.26
1109063,0.011,0.622,241333,0.704,0.00999,7,0.0634,-5.222,1,0.0275,79.973,4,0.464
1843993,0.000172,0.492,285570,0.896,2.78e-06,4,0.189,-5.819,0,0.117,184.981,4,0.534
1248903,0.000996,0.695,279213,0.876,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,4,0.941
122311,4.44e-05,0.553,287067,0.991,0.0695,8,0.179,-3.703,1,0.0925,114.92,4,0.324
1119227,6.0e-05,0.411,196293,0.928,0.0,6,0.0719,-3.302,0,0.104,130.066,4,0.282
1690064,0.00838,0.58,210653,0.911,0.0,1,0.241,-3.467,1,0.0634,126.046,4,0.433
1604459,0.0815,0.575,230994,0.399,0.07,9,0.16,-15.716,1,0.0369,87.894,4,0.759
1978465,0.043,0.588,353160,0.664,4.3e-05,7,0.639,-5.18,1,0.159,106.502,4,0.333
826243,0.0446,0.639,214627,0.427,2.32e-05,2,0.107,-9.013,1,0.0336,76.08,4,0.457
1103128,0.0352,0.488,236787,0.833,0.0172,11,0.34,-6.571,1,0.0437,174.006,4,0.751
1473490,0.254,0.523,187587,0.834,0.0,6,0.393,-3.561,1,0.0281,92.99,4,0.445
2003134,0.0818,0.639,212080,0.649,0.0,2,0.0861,-5.723,1,0.0261,90.963,4,0.684
2107177,0.0381,0.682,156613,0.795,0.0,8,0.203,-5.503,0,0.0295,112.99,4,0.712
1228618,0.0377,0.557,335480,0.886,0.108,6,0.163,-5.356,1,0.0302,96.989,4,0.545
1053991,0.391,0.621,208360,0.753,0.000171,8,0.109,-6.992,1,0.0303,87.012,4,0.498
892089,0.097,0.646,179360,0.882,0.0,4,0.311,-3.77,0,0.0371,101.997,4,0.544
1757343,0.241,0.543,189733,0.779,0.0,4,0.335,-4.131,1,0.0454,164.077,4,0.758
1842693,0.0952,0.533,190240,0.886,0.0,0,0.287,-2.7,0,0.0342,99.988,4,0.704
1346156,0.0242,0.618,191920,0.781,8.63e-06,1,0.326,-4.839,1,0.0372,150.002,4,0.691
2038712,0.606,0.54,209920,0.766,0.0,1,0.0903,-4.478,1,0.05,139.999,4,0.435
947559,0.00445,0.614,176093,0.805,2.98e-05,7,0.0604,-5.34,1,0.0439,80.02,4,0.691
2017832,0.0494,0.384,319240,0.802,0.0,7,0.326,-6.602,1,0.0429,129.405,4,0.574
2086556,0.414,0.443,173960,0.831,0.0,11,0.204,-5.606,1,0.0616,182.064,4,0.588
1502513,0.0389,0.387,225413,0.861,0.00047,4,0.1,-5.529,1,0.0413,177.94,4,0.482
1222718,0.0627,0.545,235052,0.782,0.0,0,0.203,-4.657,1,0.0291,131.993,4,0.569
465608,0.076,0.498,190773,0.968,0.0,8,0.0947,-1.18,1,0.113,161.989,4,0.491
1870726,0.114,0.505,181547,0.873,0.0,4,0.453,-2.955,1,0.0489,175.169,4,0.695
961545,0.000841,0.253,211970,0.884,5.83e-05,11,0.0905,-3.581,0,0.114,166.01,4,0.54
1299218,0.0113,0.402,209973,0.889,0.0,4,0.283,-4.793,1,0.0435,158.048,4,0.582
1498513,0.296,0.673,233973,0.795,0.0,8,0.489,-5.608,1,0.0391,141.208,4,0.962
1209051,0.107,0.539,203319,0.877,0.0,4,0.0805,-4.848,1,0.0548,169.986,4,0.906
1771045,0.119,0.555,216960,0.722,0.0,11,0.0861,-6.005,1,0.034,134.058,4,0.559
1481828,0.25,0.507,199920,0.617,0.0,9,0.307,-7.531,1,0.0317,75.052,4,0.412
15351,0.141,0.535,224960,0.803,0.0,6,0.297,-4.116,0,0.0465,147.902,4,0.342
796004,0.209,0.633,183960,0.714,0.0,4,0.104,-5.788,1,0.068,88.002,4,0.682
701006,0.38,0.665,222400,0.621,0.0,10,0.119,-8.571,1,0.0524,147.975,4,0.632
838358,0.374,0.635,214053,0.579,3.53e-06,4,0.0715,-7.872,1,0.0517,135.974,4,0.11
1244128,0.405,0.541,237800,0.505,0.0,2,0.131,-8.067,1,0.0254,74.004,4,0.367
1534271,0.0592,0.489,190173,0.641,0.0,7,0.0857,-4.455,1,0.0282,136.095,4,0.303
1133170,0.0736,0.648,221600,0.786,4.0e-06,7,0.0797,-6.984,1,0.0936,84.984,4,0.561
103537,0.0111,0.599,227107,0.837,0.000526,11,0.206,-5.927,1,0.0238,106.325,4,0.252
426790,0.26,0.625,201013,0.569,0.0,0,0.127,-5.954,1,0.0271,149.987,4,0.361
2197053,0.392,0.629,241613,0.878,0.0,9,0.0899,-3.535,1,0.0443,137.989,4,0.714
1489211,0.151,0.589,186253,0.704,0.0,4,0.067,-4.772,1,0.0303,84.956,4,0.437
402760,0.0236,0.543,210573,0.589,2.99e-05,4,0.0798,-9.496,1,0.0421,129.813,4,0.255
425341,0.00796,0.759,309760,0.578,8.18e-05,6,0.0605,-12.56,0,0.0468,105.598,4,0.944
1807322,0.0308,0.567,199667,0.943,0.0966,6,0.544,-7.992,0,0.0387,128.207,4,0.965
926658,0.272,0.62,231333,0.574,0.0,0,0.0607,-11.893,1,0.0421,81.548,4,0.9
91741,0.0433,0.691,220627,0.812,1.16e-06,0,0.299,-7.772,1,0.0558,127.568,4,0.685
1667517,0.471,0.62,353573,0.807,0.108,8,0.0477,-7.753,1,0.0548,118.796,4,0.579
2120449,0.00389,0.957,157467,0.415,1.29e-06,6,0.109,-13.477,0,0.344,116.325,4,0.647
1647394,0.00122,0.47,196827,0.812,0.821,11,0.135,-8.43,0,0.104,148.069,4,0.686
796411,0.0197,0.572,166920,0.837,0.0,5,0.163,-7.876,1,0.0367,100.343,4,0.627
862162,0.00967,0.542,238907,0.578,5.97e-05,2,0.0674,-8.755,1,0.0404,128.0,4,0.809
752480,0.00644,0.779,241920,0.87,0.0107,5,0.0399,-13.141,0,0.0574,102.689,4,0.555
2184496,0.287,0.796,222427,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
882948,0.0915,0.636,231467,0.467,1.7e-06,4,0.117,-10.1,1,0.0421,96.639,4,0.58
2073663,0.0815,0.744,262173,0.376,0.0,4,0.108,-14.996,0,0.0366,100.78,4,0.42
1266522,0.00535,0.654,247600,0.641,0.00321,8,0.209,-9.771,1,0.0482,114.696,4,0.794
1126027,0.108,0.684,253733,0.67,0.0066,1,0.168,-11.574,1,0.0683,131.167,4,0.292
1746532,0.0014,0.476,202053,0.979,0.00729,4,0.0944,-3.506,0,0.132,140.404,4,0.416
240169,0.00684,0.926,272133,0.6,0.00187,7,0.0901,-12.485,1,0.0883,127.247,4,0.97
1213787,0.026,0.383,246933,0.893,0.0,7,0.0251,-8.638,1,0.037,205.544,4,0.803
1305425,0.267,0.769,250032,0.826,0.0177,7,0.0638,-8.252,1,0.0624,95.862,4,0.762
1416235,0.264,0.624,342680,0.842,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257
1372577,0.0113,0.439,199907,0.822,0.0,4,0.133,-6.764,1,0.0695,176.711,4,0.884
628946,0.115,0.286,345840,0.473,4.23e-05,1,0.071,-15.646,0,0.0388,99.233,4,0.449
672931,0.218,0.474,252000,0.583,0.0,1,0.521,-13.147,1,0.0271,96.144,4,0.624
1411505,0.0962,0.59,230640,0.868,0.000322,5,0.442,-5.832,0,0.048,184.348,4,0.798
519401,0.0846,0.611,246800,0.883,1.2e-06,9,0.192,-11.225,1,0.0539,117.928,4,0.604
1760166,0.0025,0.668,245467,0.779,0.000347,9,0.139,-11.089,1,0.0325,140.873,4,0.963
1554988,0.244,0.654,239827,0.566,0.0,11,0.123,-10.313,1,0.0268,108.293,4,0.527
390866,0.0713,0.801,180518,0.723,0.154,10,0.0675,-4.985,0,0.0689,109.03,4,0.883
1680121,0.0449,0.944,263914,0.77,1.75e-06,4,0.0642,-7.582,0,0.131,116.962,4,0.739
1479561,0.0874,0.7,289067,0.781,0.00342,6,0.059,-8.255,0,0.0507,108.695,4,0.385
2134138,0.0631,0.834,224773,0.633,5.0e-05,4,0.313,-11.442,0,0.0422,123.815,4,0.904
1180232,0.0778,0.518,258120,0.585,2.43e-06,5,0.31,-8.485,1,0.0279,144.998,4,0.312
1492704,0.00369,0.256,417227,0.924,0.234,7,0.114,-6.685,1,0.113,113.574,4,0.28
323552,0.184,0.731,236920,0.738,0.0,9,0.214,-8.125,0,0.0377,117.656,4,0.958
2127925,0.11,0.457,223267,0.808,0.0,9,0.127,-5.914,0,0.0349,89.893,4,0.681
289604,0.387,0.453,198147,0.986,0.0,7,0.422,-5.768,1,0.119,166.594,4,0.455
229294,0.0391,0.673,325067,0.526,0.00313,2,0.0443,-15.157,0,0.0527,90.67,4,0.851
435931,0.00293,0.668,261173,0.678,0.0,9,0.265,-10.317,0,0.056,120.029,4,0.657
988846,0.0724,0.787,226040,0.829,0.0,7,0.0741,-12.218,1,0.25,110.182,4,0.798
1382057,0.0204,0.675,228000,0.649,0.0,5,0.0959,-10.271,1,0.0319,116.624,4,0.596
893694,0.171,0.572,241600,0.835,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,0.796
469804,0.382,0.532,244533,0.729,0.0,10,0.366,-6.84,1,0.0474,121.97,4,0.595
777302,0.204,0.683,236160,0.875,1.9e-06,4,0.0631,-6.916,0,0.0481,115.401,4,0.674
2000796,0.37,0.703,359816,0.579,7.07e-06,2,0.117,-12.786,1,0.0308,111.583,4,0.973
1118776,0.0511,0.885,261000,0.82,0.00263,6,0.0458,-13.054,0,0.0642,116.217,4,0.853
2128693,0.0117,0.711,204560,0.788,2.05e-06,11,0.311,-14.705,1,0.0825,103.172,4,0.757
1361956,0.455,0.845,243133,0.883,0.00833,1,0.13,-11.7,0,0.0654,103.675,4,0.536
479620,0.0655,0.762,291560,0.625,0.0,9,0.252,-10.481,1,0.0562,110.163,4,0.696
1486951,0.039,0.819,313160,0.624,0.0,11,0.101,-14.076,1,0.212,88.154,4,0.802
888510,0.0239,0.867,215040,0.911,0.0,10,0.0491,-7.375,0,0.115,124.81,4,0.675
1290504,0.275,0.609,209280,0.813,0.0,0,0.205,-5.599,1,0.0368,89.964,4,0.54
1398408,0.356,0.613,220413,0.667,1.29e-05,1,0.111,-6.874,0,0.029,130.023,4,0.481
2198555,0.691,0.508,233774,0.402,0.0,5,0.103,-7.168,1,0.0279,133.906,4,0.196
973063,0.0156,0.574,278320,0.712,0.0,0,0.103,-6.791,1,0.0352,140.012,4,0.262
213463,0.0916,0.505,206648,0.7,4.8e-06,4,0.0908,-6.585,1,0.0415,162.107,4,0.321
1307528,0.135,0.526,208205,0.803,0.0,11,0.119,-3.989,1,0.127,157.887,4,0.564
1084197,0.00837,0.509,225188,0.871,0.0,2,0.124,-5.855,1,0.0519,80.008,4,0.351
968087,0.806,0.573,197120,0.396,0.12,4,0.0774,-12.669,1,0.0287,123.966,4,0.267
14965,0.00318,0.381,302577,0.532,0.0,2,0.098,-7.842,1,0.0372,143.774,4,0.1
1208677,0.0174,0.561,264532,0.652,7.19e-05,7,0.0956,-4.096,1,0.0256,113.933,4,0.0864
1246740,0.00928,0.55,264387,0.887,0.0,8,0.121,-4.77,1,0.0722,112.037,4,0.5
307867,0.0461,0.352,217893,0.701,0.0,9,0.0795,-6.163,1,0.105,166.098,4,0.111
296820,0.954,0.342,281427,0.151,0.0,10,0.157,-12.397,1,0.0363,88.358,5,0.192
1670386,0.0919,0.301,254373,0.762,0.0,7,0.0822,-3.392,1,0.0402,161.864,3,0.223
1326419,0.015,0.575,218787,0.604,0.0,7,0.0725,-7.223,1,0.0452,74.974,4,0.517
1113747,0.0151,0.419,277280,0.69,0.0,7,0.093,-4.396,1,0.0353,171.933,4,0.345
1367106,0.0188,0.484,294800,0.61,0.0,9,0.0985,-5.776,1,0.0266,145.992,4,0.339
1076735,0.623,0.526,221080,0.657,0.0,0,0.159,-6.399,1,0.0342,76.032,4,0.265
447886,0.632,0.597,189503,0.363,0.0,10,0.134,-8.834,1,0.0258,106.994,4,0.188
1544449,0.00771,0.526,224147,0.891,3.33e-05,11,0.31,-2.779,1,0.0395,94.011,4,0.567
1008113,0.0339,0.58,275547,0.759,0.488,9,0.0662,-8.567,1,0.0362,113.975,4,0.152
2214584,0.181,0.494,305110,0.417,0.489,1,0.0766,-10.013,1,0.0362,119.853,4,0.224
632955,0.00323,0.717,199336,0.793,0.0346,4,0.0651,-8.356,0,0.0397,109.998,4,0.145
521935,0.946,0.685,188627,0.381,0.0103,8,0.0658,-10.677,1,0.029,100.003,4,0.322
565468,0.247,0.483,297093,0.611,0.0735,6,0.137,-8.018,0,0.0376,131.652,4,0.0755
139402,0.889,0.558,217053,0.327,0.0576,0,0.281,-10.974,1,0.0309,91.016,4,0.204
1154838,0.00705,0.444,244400,0.767,0.000666,9,0.597,-7.053,0,0.0547,80.046,4,0.232
2068167,0.683,0.507,181693,0.68,0.755,4,0.135,-6.767,0,0.0439,119.987,4,0.239
579763,0.139,0.431,159200,0.604,0.612,6,0.0766,-16.254,1,0.0636,120.011,4,0.0793
108822,0.725,0.294,169853,0.311,0.031,11,0.58,-10.591,0,0.0306,127.557,1,0.0704
1298765,0.928,0.214,272547,0.248,0.0874,4,0.106,-12.252,0,0.033,93.937,4,0.111
2036307,0.826,0.496,275413,0.345,0.308,7,0.115,-11.815,0,0.0285,128.032,4,0.233
656910,0.359,0.604,214973,0.204,0.0829,7,0.111,-22.191,1,0.0316,167.335,4,0.805
252216,0.755,0.308,320280,0.243,0.000157,0,0.113,-14.29,0,0.035,88.271,3,0.226
2181578,0.912,0.485,284560,0.144,0.000114,10,0.0965,-12.824,1,0.0362,86.143,4,0.246
1139545,0.000272,0.495,311027,0.798,0.000922,7,0.234,-9.173,1,0.0387,132.007,4,0.461
839850,0.876,0.527,321133,0.258,0.925,9,0.343,-16.216,1,0.0387,78.503,4,0.0592
2087995,0.94,0.659,246040,0.312,0.255,11,0.106,-15.091,0,0.0277,101.125,3,0.446
397911,0.204,0.512,264000,0.906,0.687,11,0.107,-6.259,0,0.0582,120.053,4,0.371
1673296,0.564,0.686,308307,0.286,0.209,9,0.135,-9.603,0,0.0295,122.983,3,0.283
1211025,0.0739,0.762,260107,0.627,0.000358,11,0.0965,-8.118,1,0.0403,110.014,4,0.339
1425323,0.00471,0.542,227160,0.799,0.0161,4,0.0814,-3.641,0,0.0354,92.215,4,0.421
1186520,0.449,0.586,217120,0.658,0.368,10,0.109,-9.71,0,0.0457,144.933,4,0.276
1517729,0.0346,0.497,201667,0.643,6.44e-05,5,0.109,-7.813,0,0.0422,131.933,4,0.434
1277906,0.258,0.318,322290,0.371,0.41,9,0.104,-12.363,0,0.0297,96.02,3,0.0382
776929,0.97,0.314,253927,0.207,0.0046,0,0.0823,-14.707,1,0.0314,76.529,3,0.0524
947516,0.893,0.216,109733,0.316,0.672,0,0.124,-14.47,1,0.0337,114.566,4,0.0993
650311,0.0358,0.587,598000,0.529,0.508,4,0.13,-9.206,0,0.0388,90.036,4,0.268
1716366,0.779,0.181,287521,0.245,0.899,1,0.0681,-12.333,1,0.0389,109.007,4,0.0366
1555845,0.772,0.606,304971,0.292,0.126,9,0.11,-11.829,0,0.0627,76.098,4,0.165
236748,0.957,0.395,269600,0.0862,0.0,9,0.154,-17.026,1,0.0404,138.233,4,0.293
874573,0.253,0.521,173040,0.487,0.0,6,0.0579,-7.525,0,0.0299,117.072,4,0.483
975601,0.16,0.486,262173,0.333,0.0,0,0.0992,-11.747,1,0.0259,110.414,3,0.242
1191706,0.623,0.445,159507,0.353,0.000372,10,0.0658,-10.974,1,0.0457,160.797,3,0.823
1823589,0.731,0.311,260666,0.0264,0.00205,0,0.156,-21.644,1,0.037,120.653,4,0.139
549384,0.803,0.317,299693,0.0741,0.000856,10,0.2,-16.608,1,0.0298,77.354,4,0.139
1486027,0.249,0.433,293067,0.507,0.0,3,0.125,-10.713,1,0.0418,123.69,4,0.193
583490,0.267,0.603,216456,0.485,1.86e-06,5,0.127,-14.128,1,0.0274,90.578,4,0.426
758760,0.0258,0.637,373240,0.417,0.554,0,0.1,-14.726,1,0.0363,84.004,4,0.371
807842,0.838,0.475,185347,0.178,0.0,2,0.14,-11.151,0,0.0294,110.341,4,0.28
146030,0.57,0.693,228973,0.343,5.3e-06,9,0.0973,-12.586,1,0.0629,124.401,4,0.198
973299,0.982,0.58,200813,0.0842,0.00126,5,0.11,-15.52,1,0.0302,92.123,4,0.388
1829202,0.817,0.63,209587,0.342,0.00432,7,0.0965,-13.377,1,0.0245,77.515,4,0.552
39239,0.834,0.598,175627,0.107,5.0e-05,7,0.11,-17.16,1,0.0413,123.459,3,0.108
1632105,0.922,0.435,204933,0.0859,0.0,8,0.132,-11.962,0,0.0477,84.493,4,0.238
25347,0.954,0.252,372120,0.126,0.144,0,0.106,-15.221,1,0.0359,76.91,4,0.0389
725992,0.951,0.504,226240,0.148,0.00578,11,0.105,-18.457,1,0.0285,91.118,4,0.45
2162998,0.00679,0.374,191973,0.497,0.00171,2,0.189,-7.211,0,0.0506,99.927,3,0.347
305268,0.000803,0.523,219760,0.939,0.201,7,0.544,-5.972,1,0.0619,119.839,4,0.164
1494255,0.231,0.446,179653,0.76,0.028,7,0.122,-4.654,1,0.037,109.867,4,0.235
418182,0.218,0.699,312707,0.441,8.65e-06,1,0.0959,-11.501,1,0.0303,109.813,4,0.121
1959535,0.434,0.583,276013,0.435,5.49e-05,8,0.102,-8.784,1,0.0386,72.01,4,0.292
1795797,0.747,0.231,259667,0.477,2.61e-06,10,0.122,-7.748,1,0.029,95.969,4,0.235
1260182,0.0259,0.707,243920,0.804,0.064,5,0.0491,-10.603,1,0.0369,98.674,4,0.915
1421513,0.522,0.689,187507,0.523,0.00582,2,0.252,-8.241,0,0.0451,83.0,4,0.699
1728721,0.627,0.499,165280,0.568,0.0,0,0.17,-5.847,1,0.0318,71.065,4,0.618
959121,0.381,0.303,273880,0.384,5.14e-06,6,0.0661,-7.342,1,0.0339,63.345,5,0.261
1721724,0.483,0.7,247653,0.517,0.0,5,0.0981,-6.255,1,0.0331,123.887,4,0.378
1905086,0.286,0.701,283507,0.559,0.0,5,0.271,-6.588,0,0.0435,91.045,4,0.691
459705,0.669,0.598,172187,0.34,0.000124,8,0.0942,-12.108,1,0.0421,120.305,4,0.348
1247537,0.496,0.576,188093,0.45,2.48e-06,2,0.137,-7.454,1,0.0408,76.143,4,0.175
964806,0.895,0.545,257850,0.27,3.99e-05,7,0.113,-9.993,1,0.0344,62.968,4,0.101
2218221,0.491,0.699,234377,0.385,1.2e-05,1,0.297,-11.828,1,0.0523,104.036,4,0.331
886084,0.406,0.403,200161,0.516,1.47e-05,7,0.101,-5.094,0,0.0683,183.228,3,0.256
1536455,0.0225,0.566,157255,0.725,1.29e-05,2,0.193,-7.507,1,0.0593,109.473,4,0.0661
1052499,0.526,0.56,215612,0.436,0.0,3,0.314,-6.423,0,0.0395,70.007,4,0.452
768752,0.253,0.557,239514,0.532,7.94e-05,8,0.143,-6.247,1,0.0716,178.046,4,0.205
1871751,0.184,0.601,220757,0.603,0.00854,4,0.126,-5.115,0,0.0348,136.06,4,0.156
469443,0.205,0.285,210492,0.551,8.51e-05,3,0.102,-7.859,0,0.0789,191.423,3,0.309
2014325,0.38,0.704,271159,0.455,1.74e-06,11,0.0602,-6.387,0,0.0576,110.092,4,0.0698
478052,0.222,0.652,205767,0.636,0.0165,9,0.18,-7.919,0,0.0386,140.099,4,0.355
1984021,0.212,0.604,251606,0.354,0.00315,7,0.109,-9.134,1,0.052,135.903,4,0.107
1766623,0.782,0.537,183107,0.441,6.34e-05,9,0.118,-10.65,0,0.0821,104.601,1,0.103
1065468,0.15,0.59,199520,0.664,0.0,2,0.0704,-4.502,1,0.0402,85.028,4,0.289
1688496,0.665,0.587,183000,0.363,0.00296,0,0.0844,-12.477,1,0.0625,159.96,4,0.0893
690837,0.0358,0.729,244286,0.486,0.636,0,0.102,-8.388,1,0.0282,112.056,4,0.131
2064372,0.0589,0.579,196286,0.793,6.09e-05,3,0.22,-5.036,1,0.0465,140.002,4,0.472
532646,0.655,0.692,219429,0.424,7.38e-05,5,0.113,-12.502,1,0.033,140.032,4,0.596
1929040,0.413,0.441,158172,0.329,0.0119,9,0.11,-11.047,0,0.0371,169.661,4,0.144
1342539,0.449,0.44,231676,0.469,0.0,5,0.169,-8.338,0,0.112,169.755,4,0.225
448740,0.0618,0.549,231391,0.729,0.0,5,0.193,-4.997,0,0.0318,98.933,4,0.241
1859009,0.033,0.451,194978,0.776,3.52e-06,6,0.124,-7.024,0,0.0384,132.011,4,0.347
236407,0.279,0.632,173869,0.621,0.0,0,0.33,-4.573,1,0.119,137.028,4,0.215
1061267,0.235,0.713,251520,0.731,0.0,4,0.146,-5.266,0,0.0375,124.997,4,0.124
1506442,0.411,0.561,191203,0.556,2.01e-05,5,0.135,-7.132,1,0.0306,141.998,4,0.377
1479338,0.424,0.439,216320,0.63,0.00146,11,0.172,-7.563,0,0.48,169.616,4,0.335
2196467,0.248,0.743,245723,0.72,0.0,11,0.096,-5.175,0,0.0865,123.994,4,0.431
1825969,0.247,0.731,189347,0.591,0.0,8,0.135,-5.008,1,0.0297,140.081,4,0.234
2150737,0.143,0.681,221628,0.702,2.06e-06,3,0.0438,-3.929,0,0.0599,95.016,4,0.788
611411,0.0351,0.732,210493,0.399,2.28e-06,0,0.126,-7.65,1,0.0696,139.942,4,0.237
908788,0.169,0.594,187915,0.723,0.000164,0,0.0857,-6.598,1,0.0275,128.026,4,0.369
764215,0.00827,0.575,230240,0.765,7.67e-06,1,0.575,-5.404,1,0.0336,92.014,4,0.172
160448,0.226,0.722,226500,0.762,7.1e-06,5,0.117,-4.76,0,0.053,120.038,4,0.591
2075074,0.0834,0.658,214440,0.391,2.72e-06,8,0.0933,-7.567,0,0.0553,60.002,4,0.542
318547,0.111,0.531,196500,0.824,1.05e-06,5,0.169,-3.896,0,0.135,144.025,4,0.447
1984646,0.267,0.683,210738,0.383,0.0,1,0.239,-8.781,1,0.038,143.931,4,0.264
1331571,0.083,0.623,234286,0.48,0.002,7,0.124,-8.372,1,0.0278,92.007,4,0.181
1550584,0.773,0.584,206463,0.307,0.0,9,0.157,-11.015,0,0.13,135.49,4,0.281
2138756,0.553,0.736,222760,0.855,0.0164,9,0.116,-4.017,0,0.0791,100.943,4,0.374
111196,0.083,0.664,216307,0.583,0.00461,7,0.119,-8.354,1,0.0564,74.99,4,0.244
298314,0.665,0.69,277727,0.55,0.735,7,0.0895,-10.329,1,0.0361,127.977,4,0.534
477198,0.0207,0.497,218646,0.664,0.0,6,0.186,-4.493,0,0.0331,144.055,4,0.173
817399,0.819,0.654,240000,0.235,0.0,2,0.0891,-11.292,0,0.159,88.903,4,0.061
412846,0.175,0.734,165000,0.692,0.0,7,0.113,-6.881,1,0.322,82.477,4,0.04
641890,0.303,0.52,205552,0.459,3.63e-06,9,0.139,-9.303,1,0.0318,119.979,3,0.14
470692,0.675,0.711,170987,0.532,0.0555,0,0.155,-9.704,1,0.146,167.962,4,0.675
620977,0.0236,0.517,205747,0.833,0.0,5,0.233,-5.638,0,0.0596,172.012,4,0.514
2117467,0.6,0.423,223179,0.48,4.75e-05,9,0.262,-7.852,0,0.0291,69.942,4,0.15
410392,0.159,0.332,201493,0.635,2.79e-06,7,0.0599,-5.653,1,0.0898,186.249,3,0.261
1985953,0.531,0.598,242040,0.397,2.34e-05,0,0.109,-8.066,1,0.0256,106.962,4,0.426
